Source,Target,Type,Id,Label,timeset,Weight
469,994,Undirected,8938,,,32
471,495,Undirected,8950,,,644
471,588,Undirected,8951,,,70554
471,808,Undirected,8952,,,168
471,955,Undirected,8953,,,56
471,991,Undirected,8954,,,67404
475,488,Undirected,9026,,,139639888
475,494,Undirected,9027,,,46
475,508,Undirected,9028,,,164
475,513,Undirected,9029,,,26
475,517,Undirected,9030,,,322596
475,518,Undirected,9031,,,720
475,536,Undirected,9032,,,2170
475,546,Undirected,9033,,,1234
475,547,Undirected,9034,,,330
475,564,Undirected,9035,,,104
475,568,Undirected,9036,,,12
475,577,Undirected,9037,,,6
475,586,Undirected,9038,,,8
475,588,Undirected,9039,,,13164
475,595,Undirected,9040,,,1788
475,605,Undirected,9041,,,20
475,608,Undirected,9042,,,278
475,609,Undirected,9043,,,610
475,655,Undirected,9044,,,24
475,656,Undirected,9045,,,268
475,664,Undirected,9046,,,516
475,672,Undirected,9047,,,1088
475,676,Undirected,9048,,,84102
475,679,Undirected,9049,,,12
475,681,Undirected,9050,,,988
475,682,Undirected,9051,,,108
475,684,Undirected,9052,,,846976
475,689,Undirected,9053,,,24
475,690,Undirected,9054,,,3882
475,708,Undirected,9055,,,818
475,709,Undirected,9056,,,174
475,713,Undirected,9057,,,1084
475,718,Undirected,9058,,,779994
475,727,Undirected,9059,,,1012
475,729,Undirected,9060,,,180
475,730,Undirected,9061,,,14
475,737,Undirected,9062,,,3010
475,739,Undirected,9063,,,1266
475,741,Undirected,9064,,,12514
475,743,Undirected,9065,,,8
475,776,Undirected,9066,,,76
475,777,Undirected,9067,,,18660
475,789,Undirected,9068,,,104
475,791,Undirected,9069,,,32
475,798,Undirected,9070,,,16
475,807,Undirected,9071,,,48
475,815,Undirected,9072,,,194
475,827,Undirected,9073,,,993552
475,829,Undirected,9074,,,1546
475,836,Undirected,9075,,,6094
475,872,Undirected,9076,,,444
475,874,Undirected,9077,,,44
475,877,Undirected,9078,,,20750
475,884,Undirected,9079,,,1560
475,885,Undirected,9080,,,1259984
475,886,Undirected,9081,,,20
475,894,Undirected,9082,,,56
475,917,Undirected,9083,,,187328
475,930,Undirected,9084,,,12986
475,955,Undirected,9085,,,5918
475,965,Undirected,9086,,,140
475,967,Undirected,9087,,,88
475,968,Undirected,9088,,,6
475,991,Undirected,9089,,,1066
475,993,Undirected,9090,,,96
476,564,Undirected,9098,,,2
476,588,Undirected,9099,,,2
476,605,Undirected,9100,,,2
476,872,Undirected,9101,,,2
477,549,Undirected,9113,,,575060
477,588,Undirected,9114,,,88628
477,609,Undirected,9115,,,57506
477,655,Undirected,9116,,,64500
477,672,Undirected,9117,,,630
477,690,Undirected,9118,,,138244
477,727,Undirected,9119,,,98382
477,737,Undirected,9120,,,69330
477,991,Undirected,9121,,,11824
483,656,Undirected,9135,,,211684832
483,718,Undirected,9136,,,102731672
483,777,Undirected,9137,,,120
483,836,Undirected,9138,,,5619506
484,547,Undirected,9148,,,2
484,588,Undirected,9149,,,2
484,769,Undirected,9150,,,1980
484,872,Undirected,9151,,,2
484,955,Undirected,9152,,,8
494,508,Undirected,9215,,,4
494,513,Undirected,9216,,,24
494,517,Undirected,9217,,,1482
494,526,Undirected,9218,,,6
494,533,Undirected,9219,,,2
494,544,Undirected,9220,,,2
494,547,Undirected,9221,,,16
494,564,Undirected,9222,,,16
494,586,Undirected,9223,,,2
494,588,Undirected,9224,,,4536
494,604,Undirected,9225,,,3808
494,605,Undirected,9226,,,4
494,608,Undirected,9227,,,18
494,609,Undirected,9228,,,8992
494,655,Undirected,9229,,,2
494,672,Undirected,9230,,,36
494,679,Undirected,9231,,,2
494,708,Undirected,9232,,,34
494,709,Undirected,9233,,,2
494,713,Undirected,9234,,,2
494,722,Undirected,9235,,,2
494,727,Undirected,9236,,,34
494,729,Undirected,9237,,,14
494,737,Undirected,9238,,,64
494,739,Undirected,9239,,,26
494,743,Undirected,9240,,,2
494,757,Undirected,9241,,,336
494,766,Undirected,9242,,,2
494,770,Undirected,9243,,,4
494,777,Undirected,9244,,,14
494,778,Undirected,9245,,,8
494,782,Undirected,9246,,,2
494,795,Undirected,9247,,,4
494,797,Undirected,9248,,,6
494,802,Undirected,9249,,,2
494,807,Undirected,9250,,,22
494,827,Undirected,9251,,,50
494,829,Undirected,9252,,,4
494,853,Undirected,9253,,,4
494,872,Undirected,9254,,,14
494,877,Undirected,9255,,,4262
494,884,Undirected,9256,,,2
494,938,Undirected,9257,,,14
494,955,Undirected,9258,,,68
494,956,Undirected,9259,,,100
494,967,Undirected,9260,,,1112
494,974,Undirected,9261,,,2
494,991,Undirected,9262,,,26442
494,997,Undirected,9263,,,2
495,588,Undirected,9274,,,46
495,808,Undirected,9275,,,276
495,955,Undirected,9276,,,92
495,991,Undirected,9277,,,6576
497,588,Undirected,9282,,,8
497,803,Undirected,9283,,,2
499,588,Undirected,9288,,,19612
499,708,Undirected,9289,,,18818
499,737,Undirected,9290,,,19414
499,877,Undirected,9291,,,396
501,588,Undirected,9295,,,2
501,782,Undirected,9296,,,2
501,829,Undirected,9297,,,2
503,526,Undirected,9308,,,8
503,547,Undirected,9309,,,2
503,588,Undirected,9310,,,8
503,787,Undirected,9311,,,2
503,963,Undirected,9312,,,6
504,547,Undirected,9320,,,2
504,588,Undirected,9321,,,8
504,729,Undirected,9322,,,2
504,737,Undirected,9323,,,2
504,739,Undirected,9324,,,2
505,588,Undirected,9332,,,38622
505,689,Undirected,9333,,,2
505,709,Undirected,9334,,,67250
505,729,Undirected,9335,,,5180
505,955,Undirected,9336,,,37204
505,968,Undirected,9337,,,5094
506,547,Undirected,9341,,,2
506,588,Undirected,9342,,,4
506,872,Undirected,9343,,,2
508,526,Undirected,9363,,,6
508,547,Undirected,9364,,,4
508,559,Undirected,9365,,,2
508,588,Undirected,9366,,,36
508,605,Undirected,9367,,,2
508,609,Undirected,9368,,,4
508,655,Undirected,9369,,,4
508,708,Undirected,9370,,,4
508,709,Undirected,9371,,,2
508,727,Undirected,9372,,,6
508,729,Undirected,9373,,,2
508,737,Undirected,9374,,,2
508,741,Undirected,9375,,,8
508,807,Undirected,9376,,,2
508,827,Undirected,9377,,,4
508,829,Undirected,9378,,,6
508,872,Undirected,9379,,,2
508,877,Undirected,9380,,,4
508,955,Undirected,9381,,,8
508,991,Undirected,9382,,,2
509,727,Undirected,9385,,,142
512,566,Undirected,9389,,,184
512,583,Undirected,9390,,,2
512,588,Undirected,9391,,,2
512,614,Undirected,9392,,,2
512,618,Undirected,9393,,,2
512,761,Undirected,9394,,,58
512,872,Undirected,9395,,,2
512,929,Undirected,9396,,,564
512,933,Undirected,9397,,,752
512,951,Undirected,9398,,,772
512,970,Undirected,9399,,,144
512,973,Undirected,9400,,,176
512,976,Undirected,9401,,,6
512,996,Undirected,9402,,,2924
513,547,Undirected,9420,,,2
513,568,Undirected,9421,,,4
513,588,Undirected,9422,,,22
513,609,Undirected,9423,,,8
513,701,Undirected,9424,,,210
513,727,Undirected,9425,,,26
513,955,Undirected,9426,,,8
516,547,Undirected,9436,,,8
516,568,Undirected,9437,,,2
516,588,Undirected,9438,,,10
516,727,Undirected,9439,,,2
517,547,Undirected,9473,,,688
517,577,Undirected,9474,,,218
517,588,Undirected,9475,,,23526
517,605,Undirected,9476,,,2884
517,609,Undirected,9477,,,5604
517,672,Undirected,9478,,,13240
517,676,Undirected,9479,,,38106
517,679,Undirected,9480,,,724
517,683,Undirected,9481,,,18
517,727,Undirected,9482,,,1598
517,737,Undirected,9483,,,12652
517,741,Undirected,9484,,,59680
517,766,Undirected,9485,,,380
517,777,Undirected,9486,,,36
517,807,Undirected,9487,,,964
517,820,Undirected,9488,,,2010
517,827,Undirected,9489,,,5874
517,853,Undirected,9490,,,358
517,872,Undirected,9491,,,23590
517,877,Undirected,9492,,,2270
517,930,Undirected,9493,,,274764
517,955,Undirected,9494,,,3030
517,976,Undirected,9495,,,814
517,991,Undirected,9496,,,11178
518,547,Undirected,9514,,,2
518,584,Undirected,9515,,,20
518,586,Undirected,9516,,,2
518,588,Undirected,9517,,,20
518,609,Undirected,9518,,,2
518,656,Undirected,9519,,,8
518,672,Undirected,9520,,,2
518,679,Undirected,9521,,,2
518,701,Undirected,9522,,,2
518,708,Undirected,9523,,,2
518,729,Undirected,9524,,,12
518,737,Undirected,9525,,,12
518,743,Undirected,9526,,,2
518,827,Undirected,9527,,,4
518,829,Undirected,9528,,,2
518,872,Undirected,9529,,,2
518,877,Undirected,9530,,,2
518,955,Undirected,9531,,,2
518,991,Undirected,9532,,,6
520,557,Undirected,9539,,,4
520,588,Undirected,9540,,,10
520,708,Undirected,9541,,,4
520,737,Undirected,9542,,,2
520,739,Undirected,9543,,,2
520,955,Undirected,9544,,,4
520,990,Undirected,9545,,,2
520,991,Undirected,9546,,,2
520,997,Undirected,9547,,,2
523,588,Undirected,9556,,,4
523,672,Undirected,9557,,,4
523,737,Undirected,9558,,,2
523,807,Undirected,9559,,,2
523,827,Undirected,9560,,,2
523,853,Undirected,9561,,,2
523,938,Undirected,9562,,,2
526,533,Undirected,9626,,,4
526,544,Undirected,9627,,,12
526,546,Undirected,9628,,,2
526,547,Undirected,9629,,,98
526,549,Undirected,9630,,,6
526,564,Undirected,9631,,,6
526,568,Undirected,9632,,,2
526,577,Undirected,9633,,,4
526,588,Undirected,9634,,,340
526,605,Undirected,9635,,,6
526,608,Undirected,9636,,,20
526,609,Undirected,9637,,,2
526,672,Undirected,9638,,,10
526,676,Undirected,9639,,,24
526,679,Undirected,9640,,,2
526,683,Undirected,9641,,,6
526,689,Undirected,9642,,,4
526,701,Undirected,9643,,,14
526,708,Undirected,9644,,,8
526,709,Undirected,9645,,,10
526,713,Undirected,9646,,,6
526,725,Undirected,9647,,,2
526,727,Undirected,9648,,,10
526,729,Undirected,9649,,,10
526,737,Undirected,9650,,,98
526,739,Undirected,9651,,,16
526,741,Undirected,9652,,,34
526,751,Undirected,9653,,,2
526,763,Undirected,9654,,,4
526,770,Undirected,9655,,,2
526,771,Undirected,9656,,,2
526,782,Undirected,9657,,,20
526,784,Undirected,9658,,,138
526,787,Undirected,9659,,,8
526,788,Undirected,9660,,,4
526,795,Undirected,9661,,,2
526,801,Undirected,9662,,,2
526,802,Undirected,9663,,,2
526,807,Undirected,9664,,,18
526,827,Undirected,9665,,,42
526,828,Undirected,9666,,,2
526,829,Undirected,9667,,,8
526,836,Undirected,9668,,,740
526,853,Undirected,9669,,,18
526,859,Undirected,9670,,,2
526,864,Undirected,9671,,,2
526,872,Undirected,9672,,,36
526,894,Undirected,9673,,,122
526,896,Undirected,9674,,,4
526,930,Undirected,9675,,,2022
526,938,Undirected,9676,,,2
526,952,Undirected,9677,,,2
526,955,Undirected,9678,,,82
526,963,Undirected,9679,,,100
526,972,Undirected,9680,,,6
526,976,Undirected,9681,,,4
526,991,Undirected,9682,,,4
526,993,Undirected,9683,,,2
526,994,Undirected,9684,,,40
526,997,Undirected,9685,,,2
528,588,Undirected,9691,,,34656
528,955,Undirected,9692,,,6616
530,588,Undirected,9719,,,3370
530,602,Undirected,9720,,,7025590
530,727,Undirected,9721,,,634
530,808,Undirected,9722,,,18590
530,872,Undirected,9723,,,324
530,877,Undirected,9724,,,796
532,972,Undirected,9733,,,401984
533,547,Undirected,9763,,,6
533,588,Undirected,9764,,,84
533,608,Undirected,9765,,,2
533,609,Undirected,9766,,,2
533,657,Undirected,9767,,,2
533,672,Undirected,9768,,,2
533,708,Undirected,9769,,,2
533,720,Undirected,9770,,,131248
533,729,Undirected,9771,,,2
533,737,Undirected,9772,,,8
533,739,Undirected,9773,,,4
533,763,Undirected,9774,,,4
533,781,Undirected,9775,,,2
533,795,Undirected,9776,,,4
533,807,Undirected,9777,,,2
533,809,Undirected,9778,,,16
533,827,Undirected,9779,,,12
533,829,Undirected,9780,,,10
533,853,Undirected,9781,,,4
533,872,Undirected,9782,,,20
533,877,Undirected,9783,,,2
533,955,Undirected,9784,,,22
533,986,Undirected,9785,,,2
533,991,Undirected,9786,,,2
534,588,Undirected,9790,,,3782
534,727,Undirected,9791,,,92920
536,588,Undirected,9808,,,10830
536,597,Undirected,9809,,,2
536,609,Undirected,9810,,,3060
536,613,Undirected,9811,,,20362176
536,690,Undirected,9812,,,64
536,708,Undirected,9813,,,82
536,727,Undirected,9814,,,26602
536,737,Undirected,9815,,,2982
536,921,Undirected,9816,,,192416
536,943,Undirected,9817,,,43188
536,955,Undirected,9818,,,1472
536,967,Undirected,9819,,,1176
536,991,Undirected,9820,,,4064
540,727,Undirected,9827,,,374
543,547,Undirected,9841,,,8
543,568,Undirected,9842,,,2
543,588,Undirected,9843,,,176
543,689,Undirected,9844,,,2
543,727,Undirected,9845,,,10
543,737,Undirected,9846,,,2
543,773,Undirected,9847,,,10
543,872,Undirected,9848,,,14
543,877,Undirected,9849,,,2
543,955,Undirected,9850,,,4
543,991,Undirected,9851,,,10
544,546,Undirected,9866,,,2
544,547,Undirected,9867,,,12
544,568,Undirected,9868,,,2
544,588,Undirected,9869,,,36
544,608,Undirected,9870,,,12
544,737,Undirected,9871,,,2
544,739,Undirected,9872,,,14
544,788,Undirected,9873,,,6
544,896,Undirected,9874,,,6
544,938,Undirected,9875,,,2
544,955,Undirected,9876,,,20
544,963,Undirected,9877,,,144
544,994,Undirected,9878,,,60
546,568,Undirected,9898,,,2
546,588,Undirected,9899,,,8
546,689,Undirected,9900,,,2
546,737,Undirected,9901,,,4
546,739,Undirected,9902,,,2
546,751,Undirected,9903,,,2
546,795,Undirected,9904,,,2
546,807,Undirected,9905,,,2
546,827,Undirected,9906,,,2
546,829,Undirected,9907,,,2
546,872,Undirected,9908,,,2
546,938,Undirected,9909,,,4
546,955,Undirected,9910,,,4
546,976,Undirected,9911,,,2
546,980,Undirected,9912,,,4
546,991,Undirected,9913,,,2
547,549,Undirected,10026,,,4
547,553,Undirected,10027,,,2
547,557,Undirected,10028,,,94
547,559,Undirected,10029,,,18
547,564,Undirected,10030,,,36
547,568,Undirected,10031,,,46
547,573,Undirected,10032,,,2
547,586,Undirected,10033,,,4
547,588,Undirected,10034,,,85534
547,605,Undirected,10035,,,52
547,608,Undirected,10036,,,32
547,609,Undirected,10037,,,167156
547,654,Undirected,10038,,,6
547,655,Undirected,10039,,,4
547,657,Undirected,10040,,,8
547,670,Undirected,10041,,,42416
547,672,Undirected,10042,,,152
547,679,Undirected,10043,,,14
547,683,Undirected,10044,,,2
547,689,Undirected,10045,,,12
547,690,Undirected,10046,,,24
547,701,Undirected,10047,,,26
547,702,Undirected,10048,,,6
547,708,Undirected,10049,,,204
547,709,Undirected,10050,,,42
547,713,Undirected,10051,,,36
547,725,Undirected,10052,,,12
547,727,Undirected,10053,,,48
547,729,Undirected,10054,,,44
547,733,Undirected,10055,,,2
547,737,Undirected,10056,,,83646
547,739,Undirected,10057,,,46
547,741,Undirected,10058,,,160
547,742,Undirected,10059,,,2
547,743,Undirected,10060,,,12
547,763,Undirected,10061,,,18
547,770,Undirected,10062,,,12
547,777,Undirected,10063,,,18
547,782,Undirected,10064,,,12
547,787,Undirected,10065,,,6
547,788,Undirected,10066,,,4
547,789,Undirected,10067,,,8
547,791,Undirected,10068,,,2
547,795,Undirected,10069,,,6
547,796,Undirected,10070,,,4
547,797,Undirected,10071,,,6
547,802,Undirected,10072,,,4
547,807,Undirected,10073,,,22
547,809,Undirected,10074,,,24
547,817,Undirected,10075,,,2
547,820,Undirected,10076,,,2
547,827,Undirected,10077,,,46
547,829,Undirected,10078,,,46
547,849,Undirected,10079,,,12
547,853,Undirected,10080,,,83516
547,859,Undirected,10081,,,4
547,864,Undirected,10082,,,8
547,866,Undirected,10083,,,6
547,872,Undirected,10084,,,108
547,877,Undirected,10085,,,52
547,884,Undirected,10086,,,8
547,885,Undirected,10087,,,2
547,886,Undirected,10088,,,2
547,894,Undirected,10089,,,224
547,896,Undirected,10090,,,4
547,911,Undirected,10091,,,4
547,916,Undirected,10092,,,2
547,930,Undirected,10093,,,56
547,938,Undirected,10094,,,6
547,952,Undirected,10095,,,6
547,954,Undirected,10096,,,3958
547,955,Undirected,10097,,,412
547,963,Undirected,10098,,,134
547,965,Undirected,10099,,,2
547,967,Undirected,10100,,,770
547,968,Undirected,10101,,,8
547,976,Undirected,10102,,,2
547,981,Undirected,10103,,,2
547,986,Undirected,10104,,,2
547,991,Undirected,10105,,,506
547,993,Undirected,10106,,,4
547,994,Undirected,10107,,,54
547,997,Undirected,10108,,,34
548,588,Undirected,10111,,,6
548,708,Undirected,10112,,,6
548,737,Undirected,10113,,,2
548,994,Undirected,10114,,,2
549,586,Undirected,10130,,,8
549,588,Undirected,10131,,,58
549,609,Undirected,10132,,,20
549,655,Undirected,10133,,,20
549,690,Undirected,10134,,,40
549,708,Undirected,10135,,,12
549,727,Undirected,10136,,,20
549,737,Undirected,10137,,,40
549,829,Undirected,10138,,,8
549,968,Undirected,10139,,,8
549,997,Undirected,10140,,,16
550,588,Undirected,10152,,,16
550,727,Undirected,10153,,,526
550,737,Undirected,10154,,,2
550,776,Undirected,10155,,,9384
550,894,Undirected,10156,,,2064
550,932,Undirected,10157,,,20
550,955,Undirected,10158,,,20
550,967,Undirected,10159,,,2
550,991,Undirected,10160,,,12
553,588,Undirected,10169,,,10
553,605,Undirected,10170,,,2
553,708,Undirected,10171,,,8
553,727,Undirected,10172,,,2
553,737,Undirected,10173,,,12
553,807,Undirected,10174,,,12
553,863,Undirected,10175,,,12
553,930,Undirected,10176,,,56
553,955,Undirected,10177,,,16
557,588,Undirected,10197,,,734
557,609,Undirected,10198,,,4
557,672,Undirected,10199,,,2
557,683,Undirected,10200,,,8
557,729,Undirected,10201,,,86
557,737,Undirected,10202,,,2
557,739,Undirected,10203,,,8
557,902,Undirected,10204,,,2
557,955,Undirected,10205,,,12
557,967,Undirected,10206,,,10
557,991,Undirected,10207,,,2
557,997,Undirected,10208,,,10
558,603,Undirected,10213,,,685989568
558,842,Undirected,10214,,,564275456
559,588,Undirected,10224,,,54
559,672,Undirected,10225,,,4
559,709,Undirected,10226,,,2
560,588,Undirected,10229,,,24
560,955,Undirected,10230,,,10
564,568,Undirected,10267,,,2
564,588,Undirected,10268,,,90
564,605,Undirected,10269,,,24
564,609,Undirected,10270,,,14
564,672,Undirected,10271,,,2
564,708,Undirected,10272,,,6
564,713,Undirected,10273,,,2
564,727,Undirected,10274,,,18
564,737,Undirected,10275,,,10
564,765,Undirected,10276,,,2
564,776,Undirected,10277,,,2
564,777,Undirected,10278,,,6
564,782,Undirected,10279,,,2
564,817,Undirected,10280,,,2
564,827,Undirected,10281,,,4
564,829,Undirected,10282,,,4
564,849,Undirected,10283,,,2
564,872,Undirected,10284,,,4
564,955,Undirected,10285,,,4
564,986,Undirected,10286,,,2
564,991,Undirected,10287,,,62
566,583,Undirected,10292,,,22
566,618,Undirected,10293,,,14
566,761,Undirected,10294,,,4
566,774,Undirected,10295,,,54
566,929,Undirected,10296,,,594
566,933,Undirected,10297,,,460
566,951,Undirected,10298,,,506
566,973,Undirected,10299,,,456
566,996,Undirected,10300,,,246
568,588,Undirected,10343,,,76
568,609,Undirected,10344,,,10
568,672,Undirected,10345,,,12
568,689,Undirected,10346,,,2
568,708,Undirected,10347,,,50
568,709,Undirected,10348,,,4
568,713,Undirected,10349,,,4
568,727,Undirected,10350,,,50
568,729,Undirected,10351,,,2
568,737,Undirected,10352,,,8
568,751,Undirected,10353,,,2
568,795,Undirected,10354,,,2
568,807,Undirected,10355,,,2
568,810,Undirected,10356,,,40
568,827,Undirected,10357,,,4
568,829,Undirected,10358,,,2
568,872,Undirected,10359,,,6
568,877,Undirected,10360,,,12
568,879,Undirected,10361,,,5916
568,947,Undirected,10362,,,2
568,955,Undirected,10363,,,28
568,976,Undirected,10364,,,2
568,991,Undirected,10365,,,38
573,588,Undirected,10371,,,2
573,741,Undirected,10372,,,2
573,955,Undirected,10373,,,2
573,965,Undirected,10374,,,2
575,588,Undirected,10386,,,7662
575,672,Undirected,10387,,,7662
577,588,Undirected,10408,,,24
577,672,Undirected,10409,,,2
577,676,Undirected,10410,,,62
577,701,Undirected,10411,,,8
577,737,Undirected,10412,,,2
577,807,Undirected,10413,,,4
577,829,Undirected,10414,,,4
577,872,Undirected,10415,,,22
577,877,Undirected,10416,,,2
577,884,Undirected,10417,,,2
577,955,Undirected,10418,,,8
577,976,Undirected,10419,,,2
579,588,Undirected,10426,,,93708
579,672,Undirected,10427,,,93706
579,797,Undirected,10428,,,93706
579,912,Undirected,10429,,,1944791808
580,588,Undirected,10436,,,4
580,672,Undirected,10437,,,2
580,733,Undirected,10438,,,74644
580,739,Undirected,10439,,,2
580,777,Undirected,10440,,,18
580,955,Undirected,10441,,,4
582,770,Undirected,10444,,,2
583,588,Undirected,10449,,,2
583,614,Undirected,10450,,,28
583,618,Undirected,10451,,,1682
583,640,Undirected,10452,,,76
583,696,Undirected,10453,,,246
583,705,Undirected,10454,,,84
583,824,Undirected,10455,,,92
583,925,Undirected,10456,,,68
583,929,Undirected,10457,,,10
583,933,Undirected,10458,,,2
583,951,Undirected,10459,,,2
583,970,Undirected,10460,,,2
583,996,Undirected,10461,,,914
584,588,Undirected,10473,,,8
584,729,Undirected,10474,,,4
584,737,Undirected,10475,,,4
584,785,Undirected,10476,,,4
584,856,Undirected,10477,,,4
584,994,Undirected,10478,,,2
586,588,Undirected,10500,,,20
586,605,Undirected,10501,,,2
586,672,Undirected,10502,,,2
586,679,Undirected,10503,,,2
586,708,Undirected,10504,,,14
586,713,Undirected,10505,,,12
586,729,Undirected,10506,,,2
586,737,Undirected,10507,,,8
586,743,Undirected,10508,,,2
586,827,Undirected,10509,,,4
586,829,Undirected,10510,,,10
586,877,Undirected,10511,,,224
586,955,Undirected,10512,,,2
586,968,Undirected,10513,,,8
586,997,Undirected,10514,,,16
588,589,Undirected,10744,,,1244
588,592,Undirected,10745,,,2
588,595,Undirected,10746,,,6
588,597,Undirected,10747,,,26
588,602,Undirected,10748,,,254
588,604,Undirected,10749,,,83166
588,605,Undirected,10750,,,112
588,607,Undirected,10751,,,78024
588,608,Undirected,10752,,,170
588,609,Undirected,10753,,,624
588,612,Undirected,10754,,,74570
588,613,Undirected,10755,,,87768
588,615,Undirected,10756,,,2
588,618,Undirected,10757,,,6
588,619,Undirected,10758,,,10
588,654,Undirected,10759,,,22
588,655,Undirected,10760,,,174
588,656,Undirected,10761,,,50
588,657,Undirected,10762,,,16
588,664,Undirected,10763,,,1994
588,666,Undirected,10764,,,6
588,670,Undirected,10765,,,42416
588,672,Undirected,10766,,,562
588,676,Undirected,10767,,,200
588,677,Undirected,10768,,,208
588,679,Undirected,10769,,,58
588,681,Undirected,10770,,,476
588,682,Undirected,10771,,,8
588,683,Undirected,10772,,,88
588,686,Undirected,10773,,,80816
588,687,Undirected,10774,,,6
588,689,Undirected,10775,,,34
588,690,Undirected,10776,,,168
588,691,Undirected,10777,,,2
588,697,Undirected,10778,,,14
588,701,Undirected,10779,,,164
588,702,Undirected,10780,,,10
588,708,Undirected,10781,,,396
588,709,Undirected,10782,,,996
588,710,Undirected,10783,,,2
588,713,Undirected,10784,,,182
588,715,Undirected,10785,,,34
588,725,Undirected,10786,,,416
588,727,Undirected,10787,,,1322
588,729,Undirected,10788,,,530
588,730,Undirected,10789,,,2
588,733,Undirected,10790,,,2
588,737,Undirected,10791,,,1324
588,738,Undirected,10792,,,4752
588,739,Undirected,10793,,,446
588,740,Undirected,10794,,,15344
588,741,Undirected,10795,,,3470
588,742,Undirected,10796,,,2
588,743,Undirected,10797,,,72
588,745,Undirected,10798,,,200
588,747,Undirected,10799,,,2
588,748,Undirected,10800,,,12660
588,751,Undirected,10801,,,16
588,752,Undirected,10802,,,6
588,755,Undirected,10803,,,10
588,763,Undirected,10804,,,316
588,766,Undirected,10805,,,38
588,770,Undirected,10806,,,26
588,771,Undirected,10807,,,300
588,773,Undirected,10808,,,18
588,775,Undirected,10809,,,2
588,776,Undirected,10810,,,26
588,777,Undirected,10811,,,364
588,778,Undirected,10812,,,4
588,781,Undirected,10813,,,20
588,782,Undirected,10814,,,38
588,784,Undirected,10815,,,66760
588,785,Undirected,10816,,,2
588,787,Undirected,10817,,,42
588,788,Undirected,10818,,,2
588,789,Undirected,10819,,,18
588,791,Undirected,10820,,,576
588,793,Undirected,10821,,,100
588,795,Undirected,10822,,,44
588,796,Undirected,10823,,,4
588,797,Undirected,10824,,,556
588,800,Undirected,10825,,,2
588,801,Undirected,10826,,,12
588,802,Undirected,10827,,,26
588,803,Undirected,10828,,,6
588,807,Undirected,10829,,,256
588,808,Undirected,10830,,,3700
588,809,Undirected,10831,,,34
588,814,Undirected,10832,,,10
588,815,Undirected,10833,,,6
588,817,Undirected,10834,,,6
588,820,Undirected,10835,,,28
588,823,Undirected,10836,,,252
588,827,Undirected,10837,,,372
588,828,Undirected,10838,,,2
588,829,Undirected,10839,,,236
588,833,Undirected,10840,,,2
588,836,Undirected,10841,,,88
588,844,Undirected,10842,,,4722
588,849,Undirected,10843,,,108
588,851,Undirected,10844,,,48
588,853,Undirected,10845,,,66
588,854,Undirected,10846,,,12
588,856,Undirected,10847,,,4
588,859,Undirected,10848,,,74
588,860,Undirected,10849,,,2
588,864,Undirected,10850,,,14
588,866,Undirected,10851,,,1092
588,872,Undirected,10852,,,812
588,874,Undirected,10853,,,14
588,877,Undirected,10854,,,212
588,884,Undirected,10855,,,6128
588,885,Undirected,10856,,,66
588,886,Undirected,10857,,,10
588,894,Undirected,10858,,,198
588,895,Undirected,10859,,,698
588,896,Undirected,10860,,,2
588,902,Undirected,10861,,,4
588,910,Undirected,10862,,,6
588,911,Undirected,10863,,,16
588,912,Undirected,10864,,,42060
588,914,Undirected,10865,,,2
588,916,Undirected,10866,,,10
588,919,Undirected,10867,,,2
588,921,Undirected,10868,,,13744
588,927,Undirected,10869,,,68
588,930,Undirected,10870,,,2762
588,932,Undirected,10871,,,4
588,936,Undirected,10872,,,2
588,937,Undirected,10873,,,1784
588,938,Undirected,10874,,,34
588,943,Undirected,10875,,,2220
588,947,Undirected,10876,,,14
588,952,Undirected,10877,,,34
588,953,Undirected,10878,,,468
588,954,Undirected,10879,,,45280
588,955,Undirected,10880,,,21584
588,956,Undirected,10881,,,176
588,963,Undirected,10882,,,100
588,965,Undirected,10883,,,10
588,967,Undirected,10884,,,27342
588,968,Undirected,10885,,,13114
588,972,Undirected,10886,,,2
588,974,Undirected,10887,,,2
588,976,Undirected,10888,,,26
588,977,Undirected,10889,,,10
588,981,Undirected,10890,,,22
588,984,Undirected,10891,,,13746
588,986,Undirected,10892,,,6
588,990,Undirected,10893,,,4
588,991,Undirected,10894,,,2994
588,993,Undirected,10895,,,40
588,994,Undirected,10896,,,146
588,996,Undirected,10897,,,4
588,997,Undirected,10898,,,52
588,1000,Undirected,10899,,,2
592,672,Undirected,10915,,,2
592,955,Undirected,10916,,,4
592,991,Undirected,10917,,,10
595,690,Undirected,10924,,,12
597,609,Undirected,10936,,,8
597,655,Undirected,10937,,,4
597,690,Undirected,10938,,,32
597,708,Undirected,10939,,,24
597,709,Undirected,10940,,,8
597,713,Undirected,10941,,,8
597,727,Undirected,10942,,,4
597,789,Undirected,10943,,,32
597,991,Undirected,10944,,,14
597,997,Undirected,10945,,,10
602,872,Undirected,10967,,,280
602,877,Undirected,10968,,,78
603,842,Undirected,10970,,,1328255104
604,729,Undirected,10978,,,3808
604,739,Undirected,10979,,,3808
605,609,Undirected,11032,,,24
605,655,Undirected,11033,,,2
605,657,Undirected,11034,,,2
605,672,Undirected,11035,,,8
605,679,Undirected,11036,,,8
605,689,Undirected,11037,,,2
605,708,Undirected,11038,,,12
605,709,Undirected,11039,,,2
605,713,Undirected,11040,,,2
